text,label,length
" Break The Spell
In the winter when the cold comes 
 And the wind blows with a scornful spite 
 And the hard ground feels barren 
 And the forest is deathly quiet 
 And the whole world lies sleeping 
 There`s a gypsy all dressed in white 
 Put my hand out, ask the question 
 Here`s the silver, do you have the gift of sight 
 
 Can you break the spell 
 Can you ring the bell 
 Can you break the spell 
 It`s cold black as night 
 I`ve got a hard heart 
 Since we`ve been apart 
 Can you break the spell 
 Break it all down tonight 
 
 In the springtime when the floods come 
 And the earth bursts with the terrible life 
 And the sun splash on the windows 
 There`s a gypsy and he`s all dressed in white 
 My heart burns with the question 
 Can you break the spell 
 Still hot as fire 
 
 Can you break the spell 
 Can you ring the bell 
 Can you break the spell 
 It`s cold black as night 
 Cold black as night 
 
   ",stones,641
" Under The Boardwalk
When the sun beats down 
 And burns the tar up on the roof 
 And your shoes get so hot 
 You wish your tired feet were fireproof 
 
 Under the boardwalk 
 Down by the sea 
 On a blanket with my baby 
 Is where I`ll be 
 
 (Under the boardwalk) Out of the sun 
 (Under the boardwalk) We`ll be having some fun 
 (Under the boardwalk) People walking above 
 (Under the boardwalk) We`ll be making love 
 (Under the boardwalk, boardwalk) 
 
 From the park you`ll hear 
 The happy sound of a carousel 
 You can almost taste the hot dogs 
 And french fries they sell 
 
 Under the boardwalk 
 Down by the sea, yeah 
 On a blanket with my baby 
 Is where I`ll be 
 
 (Under the boardwalk) Out of the sun 
 (Under the boardwalk) We`ll be having some fun 
 (Under the boardwalk) People walking above 
 (Under the boardwalk) We`ll be making love 
 (Under the boardwalk, boardwalk) 
 
 Oh, under the boardwalk 
 Down by the sea 
 On a blanket with my baby 
 Is where I`ll be 
 
 (Under the boardwalk) Out of the sun 
 (Under the boardwalk) We`ll be having some fun 
 (Under the boardwalk) People walking above 
 (Under the boardwalk) We`ll be falling in love 
 (Under the boardwalk, boardwalk) 
 
   ",stones,641
" Cocksucker Blues
Well, I`m a lonesome schoolboy
 And I just came into town
 Yeah, I`m a lonesome schoolboy
 And I just came into town
 Well, I heard so much about London
 I decided to check it out 
 
 Well, I wait in Leicester Square
 With a come-hither look in my eye
 Yeah, I`m leaning on Nelsons Column
 But all I do is talk to the lions
 
 Oh where can I get my cock sucked?
 Where can I get my ass fucked?
 I may have no money,
 But I know where to put it every time 
 
 Well, I asked a young policeman
 If he`d only lock me up for the night
 Well, I`ve had pigs in the farmyard,
 Some of them, some of them, they`re alright
 Well, he fucked me with his truncheon
 And his helmet was way too tight 
 
 Oh where can I get my cock sucked?
 Where can I get my ass fucked?
 I ain`t got no money,
 But I know where to put it every time 
 
 I`m a lonesome schoolboy in your town
 I`m a lonesome schoolboy
 
   ",stones,641
" Don't Lie To Me
Well let`s talk it over baby before we start
 I heard about the way you do your part
 Don`t lie to me don`t you lie to me
 Don`t you make me mad I`ll get evil as a
 man can be 
 
 Well all kinds of people that I just can`t
 stand
 That`s a lying woman and a cheating man
 Don`t lie to me don`t you lie to me
 Don`t you make me mad I`ll get evil as a
 man can be
 Yeah 
 
 Well I will love you baby and it ain`t no lie
 For every winter till the well runs dry
 Don`t lie to me don`t you lie to me
 Don`t you make me mad I`m as shook up
 as a man can be 
 
 Well let`s talk it over baby before we start
 I heard about the way you used to do your
 part
 Don`t lie to me don`t you lie to me
 Don`t you make me mad I`m as shook up
 as a man 
 
 Well well
 Well let`s talk it over babe before we start
 I heard about the way you used to do your
 part
 Don`t lie to me don`t you lie to me
 Cuz it make me mad I`ll get evil as a man
   ",stones,641
" High And Dry
High and dry well, I`m up here with no warning 
 High and dry well, I couldn`t get a word in 
 High and dry oh, what a way to go 
 She left me standing here just high and dry 
 
 A minute I was up there standing by her side 
 The next I was down there, well, left out of the ride and 
 High and dry oh, what a way to go 
 She left me standing here just high and dry 
 
 Anythin` I wished for I only had to ask her (yep) 
 I think she found out it was money I was after 
 High and dry oh, what a weird letdown 
 She left me standing here just high and dry 
 Alright 
 
 It`s lucky that I didn`t have any love towards her 
 Next time I`ll make sure that the girl`ll be much poorer 
 High and dry oh, what a way to go 
 She left me standing here just high and dry 
 
 High and dry well, I`m up here with no warnin` 
 Yep 
 High and dry well, I couldn`t get a word in 
 High and dry oh, what a way to go 
 She left me standin` here just high and dry 
 Well, she left me standin` here just high and dry 
 Well, she left me standin` here just high and dry 
 Hey! 
 
   ",stones,641
" Neighbors
Neighbors, neighbors, neighbors 
 Have I got neighbors? 
 Have I got neighbors? 
 All day and all night 
 
 Neighbors 
 Have I got neighbors? 
 Ringing my doorbells 
 All day and all night 
 
 Ladies, have I got crazies? 
 Screaming young babies 
 No piece and no quiet 
 I got T.V.`s, saxophone playing 
 Groaning and straining 
 With the trouble and strife 
 
 Is it any wonder 
 Is it any wonder 
 Is it any wonder 
 That we fuss and fight 
 
 Neighbors, do unto strangers 
 Do unto neighbors 
 What you do to yourself, yourself, yourself 
 
 Is it any wonder 
 Is it any wonder 
 Is it any wonder 
 That we fuss and fight 
 
 Neighbors do unto strangers 
 Do onto neighbors what you do to yourself 
 Yourself, yourself, yourself 
 Neighbors, neighbors, neighbors 
 
 Neighbors, neighbors, neighbors 
 Do yourself a favour 
 Don`t you mess with my baby 
 When I`m working all night 
 You know that neighbors 
 Steal off my table 
 Steal off my table 
 And doing alright, alright, alright 
 
 Neighbors do unto strangers 
 Do unto strangers 
 What you do to yourself 
 
   ",stones,641
" Road Runner
Well I`m a roadrunner, honey 



Well I`m a roadrunner, honey

I bet you can`t keep up with me

Well I`m a roadrunner, man

I bet you can`t keep up with me

Ah, you`ll never gonna catch me baby

Baby, baby, you will see 



Well I`m a roadrunner man

And I`m gonna keep ahead of you

Well I`m a roadrunner man

And I`m gonna keep ahead of you

Ah, you`ll never gonna catch me baby

Doing the things that you do 



Ah, here it comes now

Watch me! 



Take my hand baby

Gonna show you,

I`m a roadrunning man

I`m gonna show you something

I`m the fastest still alive

Now lean you back

Hear I come 



Well I`m a roadrunner, honey

I bet you can`t keep up with me

Well I`m a roadrunner, man

And I bet you can`t keep up with me

Well you`ll never gonna catch me baby

Baby, baby, you will see 



Well I`m a roadrunner, honey

I`m gonna keep ahead of you

Yeah I`m a roadrunner, honey

I`m gonna keep ahead of you

You`ll never gonna catch me baby

Doing the things that you do 



Here, take my hand baby

Didn`t think you fast, make it last.

I`m going to put you down

Yeah! I`ll see you someday,

Someday baby hanging `round  ",stones,641
" Fiji Gin (Aka Fiji Jim)
I want more Fiji Gin, but full name is Billy Dean
 Tell him to bring his electric guitar, `cause a poor boy goin` insane
 Then we`ll duck two bars away, snort an ounce of cocaine
 Took myself about 55 jars, 6-pack more a champagne 
 
 Ohh baby... I love you...Oh my baby
 Oh baby I love you 
 
 Better watch out for the Fiji Gin, come-up and spend the day
 Come on and bring your wah-wah pedal, then let`s go on stage
 Ronnie brought about, 50,000 kids, and then slipped out in the rain
 Fell from the beat to the 25th floor, white girls go insane, eeeh 
 
 I love ya...
 I wanna pounce, all right 
 
 Better watch out for the split-side Anna, Fistford is out for a raid
 Call me up and feed to 21st floor, the poor chicks go insane
 You bust 2 ribs (!!), you bust 2 arms, his legs is like stumps in the rain
 His brain is shred, his nose is bled, but his hands, they sure could play 
 
 Better watch out for the curse-i-anna, come on Billy Dean
 Come on bring your electric guitar `cause these boys are just gonna play
 Come on down Miss Sus-i-anna, Figi Gin`s gonna rein
 Tell him to bring a, wah-wah pedal, boy we`re going insaaane 
   ",stones,641
" Hide Your Love
Sometimes I`m up, sometimes I`m down 
 Sometimes I`m fallin` on the ground 
 How do you hide, how do you hide your love? 
 
 Now look here, baby, it sure looks sweet 
 In the sleep time, out in the street 
 Why do you hide, why do you hide your love? 
 Why do you hide, baby, why do you hide your love? 
 
 Oh, been a sick man, I wanna cry 
 Lord, I`m a drunk man, but now I`m dry 
 Why do you hide, why do you hide your love? 
 
 Now look here, baby, you sure look cheap 
 I make money seven days a week 
 Why do you hide, why do you hide your love? 
 Why do you hide, baby, hide from the man that you love? 
 
 Come on, come on, come on 
 Come on, come on, come on 
 
 Oh, babe, I`m reachin`, reachin` high 
 Oh, yeah, I`m fallin` out of the sky 
 Why do you hide, hide from the man that you love? 
 Why do you hide, baby, why do you hide your love? 
 
 Oh, yeah, oh, yeah, oh, yeah, oh, yeah 
 Why do you hide, why do you hide your love? 
 Why do you hide it, baby, hide from the man that you love 
 That you love? Well, well, well, well 
 
   ",stones,641
" Live With Me
I got nasty habits, I take tea at three 
 Yes, and the meat I eat for dinner 
 Must be hung up for a week 
 My best friend, he shoots water rats 
 And feeds them to his geese 
 Don`cha think there`s a place for you 
 In between the sheets? 
 
 Come on now, honey 
 We can build a home for three 
 Come on now, honey 
 Don`t you wanna live with me? 
 
 And there`s a score of harebrained children 
 They`re all locked in the nursery 
 They got earphone heads they got dirty necks 
 They`re so 20th century 
 Well they queue up for the bathroom 
 `Round about 7:35 
 Don`cha think we need a woman`s touch to make it come alive? 
 
 You`d look good pram pushing 
 Down the high street 
 Come on now, honey 
 Don`t you wanna live with me? 
 
 Whoa, the servants they`re so helpful, dear 
 The cook she is a whore 
 Yes, the butler has a place for her 
 Behind the pantry door 
 The maid, she`s French, she`s got no sense 
 She`s wild for Crazy Horse 
 And when she strips, the chauffeur flips 
 The footman`s eyes get crossed 
 
 Don`cha think there`s a place for us 
 Right across the street 
 Don`cha think there`s a place for you, 
 In between the sheets? 
 
   ",stones,641
" Fancyman Blues
You`re looking good baby
 I love to see my baby smile
 You`re looking good baby
 I love to see my baby smile
 You say you love me now but
 You`ve got another man on the side 
 
 You`re always hungry
 You always want to drink
 I love you so much baby
 But I begin to think
 Come here baby
 I can see the glint in your eye
 You say you love me now but
 You`ve got a fancyman on the side 
 
 I love to dance with my baby
 I love to while away the time
 I love to dance with my baby
 I love to while away the time
 You`ve got some new steps now
 You`ve got a fancyman on the side 
 
 You`re looking good baby
 I love to see my honey smile
 You`re looking good baby
 I love to see my baby smile
 You say you love me now but
 You`ve got a fancyman on the side   ",stones,641
" Send It To Me
Oh, I think I had enough of your religion 
 It`s tough, it`s a state of mind 
 I don`t need it! 
 
 Sending a letter 
 To my mother 
 I need some loving 
 Send it to me 
 
 I lost my lover 
 Unfaithful lover 
 I need some money 
 Send it to me 
 
 I need consoling 
 Your boy`s feeling lonely 
 Describe her for me 
 
 Send it to me 
 
 Send it to me 
 Send it to me 
 Send it to me 
 Send it to me 
 
 If she can`t travel 
 I can take the mule train 
 I can take the aeroplane 
 Send it to me 
 
 Yeah, and I`m begging you 
 Begging you, down on my knees 
 Baby please, please please 
 You, you, got to send it, send it, send it 
 Send it to me 
 Send her to me 
 
 Send her to me 
 Send her to me 
 Send her to me 
 
 Yeah, I`m sending in a letter 
 To my sister 
 In Australia 
 Sister Marie 
 
 Ain`t got no lover 
 No sense of cover 
 I need some loving 
 Send it to me 
 
 Send it to me 
 Send it to me 
 Send it to me 
 Send it to me 
 
 She won`t have to watch her step 
 Seh won`t have to relocate 
 I guarantee her personal security 
 
 She don`t have to be five foot ten 
 Or blond or brunette 
 She don`t have to be no social hostess 
 Send her 
 
 She might work in a factory 
 Right next door to me 
 In my fantasy 
 Send her to me 
 
 Send her to me 
 Send her to me 
 Send her to me 
 Send her to me 
 
 She could be Rumanian 
 Could be Bubarian 
 Could be Albanian 
 Might be Hungarian 
 Could be Australian 
 Could be the Alien 
 Send her to me 
 
 Send her to me 
 Send her to me 
 Send her to me 
 Send her to me 
 
   ",stones,641
" Sad Day
Someone woke me up this mornin` and I lit a cigarette
 Found myself when I stopped yawnin`, started
 getting myself dressed
 Then I felt I had a dream, I remembered the
 things I`d seen
 I could still hear the things you said with that bad
 dream in my head
 It was a sad day, bad day, sad day, bad day
 
 So I called you on the phone and your friend said
 ""she`s not home""
 So I told her where I`d be at and that you should
 call me back
 Then I looked at the morning mail, I was not even
 expecting a bill
 Your letter a-started ""Dear"", and it left me
 with these tears.
 It was a sad day, bad day, sad day, bad day 
 
 Think of the times that we had rows, but we
 patched them up somehow
 Think of the times I tried to go, but you screamed
 and told me no
 There is only one thing in this world that I can`t
 understand, that`s a girl
 I keep a-readin` the things you said, like a bad
 dream in my head
 It was a sad day, bad day, sad day, bad day 
 
 Oh, what a sad, sad, old day - a sad, old day
 It was a sad, old day
 A sad, old day. It was a bad, old day,
 sad old day a bad old day
 If there is one awful thing in this world that I can`t
 understand, that`s a girl
 It was a sad, sad old day, sad old day
 It was a sad, old day 
   ",stones,641
" Fingerprint File
Fingerprint file, you get me down 
 You keep me running 
 Know my way around. Yes, you do, child 
 Fingerprint file, you bring me down 
 Keep me running 
 You keep me on the ground 
 Know my moves 
 Way ahead of time 
 Listening to me 
 On your satellite 
 
 Feeling followed 
 Feeling tagged 
 Crossing water 
 Trying to wipe my tracks 
 
 And there`s some little jerk in the FBI 
 A keepin` papers on me six feet high 
 It gets me down, it gets me down, it gets me down 
 
 You better watch out 
 On your telephone 
 Wrong number 
 They know you ain`t home 
 
 And there`s some little jerk in the FBI 
 A keepin` papers on me six feet high 
 It gets me down, it gets me down, it gets me down 
 
 Who`s the man on the corner; that corner over there 
 I don`t know. Well, you better lay low. Watch out 
 
 Keep on the look out 
 Electric eyes 
 Rats on the sell out 
 Who gonna testify 
 You know my habits 
 Way a head of time 
 Listening to me 
 On your satellite 
 
 And there`s some little jerk in the FBI 
 A keepin` papers on me six feet high 
 It gets me down, it gets me down, it gets me down 
 It gets me down 
 
 Hello, baby, mm-hmm 
 Ah, yeah, you know we ain`t, we ain`t talkin` alone 
 Who`s listening? Well I don`t really know 
 But you better tell the SIS to keep out of sight 
 `Cause I know they takin` pictures on the ultraviolet light 
 Yes, uh huh, yeah, but these days it`s all secrecy; no privacy 
 Shoot first, that` s right... you know 
 Bye bye. 
 Right now somebody is listening to...... you 
 Keeping their eyes peeled...... on you 
 Mmm, mmm, what a price, what a price to pay 
 
   ",stones,641
" Cool, Calmed & Collected
Well she`s very wealthy it`s true 
 So in that she is one up on you 
 She`s dressed all in red, white and blue 
 And she always knows more than you do 
 
 She`s so affected 
 Cool, calm, collected 
 
 She knows who to smile to today 
 She has just been brought up in that way 
 She knows all the right games to play 
 And she always just knows what to say 
 
 She`s well respected 
 Cool, calm, collected 
 
 She`s so affected 
 Cool, calm, collected 
 
 In public the strain`s heard to bear 
 She exudes such a confident air 
 But behind she is not without care 
 But she sweeps it right under her hair 
 
 She`s well respected 
 Cool, calm, collected 
 
 She seems to glow brilliantly white 
 And her hair seems to shine in the night 
 With her feet unbelievably light 
 And her teeth ready, sharpened to bite 
 
 She`s so respected 
 Cool, calm, collected 
 
   ",stones,641
" If You Let Me
You don`t really understand
 How it feels to be your man
 You`re just nice to have around, now
 But I`ll let you guess
 You can get me
 If you let me oh yes 
 
 It`s nice to talk to you today
 It`s very pleasant anyway
 Is this as far as you go, girl
 But I`ll let you guess
 You can get me
 If you let me oh yes 
 
 You can get me
 If you let me oh yes 
 
 Yes, you`re younger than I thought
 You`re so tall and I`m so short
 It doesn`t matter anyhow
 but I`ll let you guess
 You can get me
 If you let me oh yes 
 
 It`s a brand new thing for me
 Loving you so physically
 The time has come to say goodnight
 But I`ll let you guess
 You can get me
 If you let me oh yes
   ",stones,641
" I Will
Who knows how long I`ve loved you 

You know I love you still 

Will I wait a lonely lifetime 

If you want me to--I will. 

For if I ever saw you 

I didn`t catch your name 

But it never really mattered 

I will always feel the same. 

Love you forever and forever 

Love you with all my heart 

Love you whenever we`re together 

Love you when we`re apart. 

And when at last I find you 

Your song will fill the air 

Sing it loud so I can hear you 

Make it easy to be near you 

For the things you do endear you to me 

You know I will 

I will.   ",beatles,641
" Hey Bulldog
Sheepdog 

Standing in the rain, 

Bullfrog 

Doing it again 



Some kind of happiness is measured out in miles 

What makes you think you`re something special when you smile



Child-like 

No one understands, 

Jack knife 

In your sweaty hands, 



Some kind of inocents is measured out in years

You don`t know what it`s like to listen to your fears 

You can't talk to me. ' x3

if you`re lonely you can talk to me 



Big man (yeah)

Walking in the park 

Whigwam 

Frightened of the dark 

Some kind of solitude is measured out in you 

You think you know me but you haven`t got a clue 



You can't talk to me. ' x3 

'if you're lonely you can talk to me 

  ",beatles,641
" Magical Mystery Tour
Roll up - roll up for the Mystery Tour.

Roll up, roll up for the Mystery Tour.

(Roll up) and that's an invitation

Roll up for the Mystery Tour

(Roll up) to make a resvation

Roll up for the Mystery Tour

The Magical Mystery Tour is waiting to take you away

Waiting to take you away.

Roll up, roll up for the Mystery Tour.

Roll up, roll up for the Mystery Tour.

(Roll up) for the Mystery Tour

(Roll up) satisfaction guaranteed

Roll up for the Mystery Tour

The Magical Mystery Tour is hoping to take you away

Hoping to take you away now

The Magical Mystery Tour

Roll up, roll up for the Mystery Tour.

(Roll up) and that's an invitation

Roll up for the Mystery Tour

(Roll up) to make a reservation

Roll up for the Mystery Tour

The Magical Mystery Tour is coming to take you away

Coming to take you away

The Magical Mystery Tour is dying to take you away

Dying to take you away - take you today.  ",beatles,641
" My Bonnie
My Bonnie lies over the ocean

My Bonnie lies over the sea

My Bonnie lies over the ocean

Oh bring back my Bonnie to me 

My Bonnie lies over the ocean

My Bonnie lies over the sea

Well my Bonnie lies over the ocean

Yeah bring back my Bonnie to me

Yeah bring back, ah bring back

Oh bring back my Bonnie to me to me

Oh bring back, oh bring back

Oh bring back my Bonnie to me

Well my Bonnie lies over the ocean

My Bonnie lies over the sea

Yeah my Bonnie lies over the ocean

Oh I said bring back my Bonnie to me

Yeah bring back, ah bring back

Oh bring back my Bonnie to me to me

Oh bring back, ah bring back

Oh bring back my Bonnie to me  ",beatles,641
" You Can't Do That
I got something to say that might cause you pain, 

If I catch you talking to that boy again, 

I`m gonna let you down, 

And leave you flat, 

Because I told you before, oh, 

You can`t do that. 

Well, it`s the second time, I`ve caught you talking to him, 

Do I have to tell you one more time, I think it`s a sin, 

I think I`ll let you down. 

Let you down and leave you flat, 

Gonna let you down and leave you flat, 

Because I`ve told you before, oh, 

You can`t do that. 

Ev`rybody`s green, 

`cause I`m the one, who won your love, 

But if it`s seen, 

You`re talking that way they`d laugh in my face. 

So please listen to me, if you wanna stay mine, 

I can`t help my feelings, I`ll go out of my mind. 

I know I`ll let you down, 

And leave you flat, 

Gonna let you down and leave you flat, 

Because I`ve told you before, oh, 

You can`t do that.   ",beatles,641
" I Got To Find My Baby
I`m gonna search this town

From door to door

The love I crave

I can`t find no more 

I got to find my baby

I declare there ain`t no lie

I ain`t had no real good loving

Since that woman said goodbye

You know I hate to see the sun

Sinking to the west

`Cause I know my whole life`s

Gonna be one solid mess

I got to find my baby

I declare there ain`t no lie

I ain`t had no real good loving

Since that woman said goodbye

Well ever since the day

That she said we were through

I`ve been nervous

And shook up too

I got to find my baby

I declare there ain`t no lie

I ain`t had no real good loving

Since that woman said goodbye

Well I don`t care if the last thing

I ever done in my life

Is to find that little woman

Make her my wife

I got to find my baby

I declare there ain`t no lie

I ain`t had no real good loving

Since that woman said goodbye  ",beatles,641
" I'm Only Sleeping
When I wake up early in the morning

Lift my head, I`m still yawning 

When I`m in the middle of a dream 

Stay in bed, float up stream (float up stream) 

Please, don`t wake me, no, don`t shake me 

Leave me where I am - I`m only sleeping 

Everybody seems to think I`m lazy 

I don`t mind, I think they`re crazy 

Running everywhere at such a speed 

Till they find there`s no need (there`s no need) 

Please, don`t spoil my day, I`m miles away 

And after all I`m only sleeping 

Keeping an eye on the world going by my window 

Taking my time 

Lying there and staring at the ceiling 

Waiting for a sleepy feeling... 

Please, don`t spoil my day, I`m miles away 

And after all I`m only sleeping 

Keeping an eye on the world going by my window 

Taking my time 

When I wake up early in the morning 

Lift my head, I`m still yawning 

When I`m in the middle of a dream 

Stay in bed, float up stream (float up stream) 

Please, don`t wake me, no, don`t shake me 

Leave me where I am - I`m only sleeping   ",beatles,641
" Twist And Shout
Well, shake it up, baby, now, (shake it up, baby) 

Twist and shout. (twist and shout) 

C`mon c`mon, c`mon, c`mon, baby, now, (come on baby) 

Come on and work it on out. (work it on out) 

Well, work it on out, honey. (work it on out) 

You know you look so good. (look so good) 

You know you got me goin`, now, (got me goin`) 

Just like I knew you would. (like I knew you would) 

Well, shake it up, baby, now, (shake it up, baby) 

Twist and shout. (twist and shout) 

C`mon, c`mon, c`mon, c`mon, baby, now, (come on baby) 

Come on and work it on out. (work it on out) 

You know you twist your little girl, (twist, little girl) 

You know you twist so fine. (twist so fine) 

Come on and twist a little closer, now, (twist a little closer) 

And let me know that you`re mine. (let me know you`re mine) 

Well, shake it up, baby, now, (shake it up, baby) 

Twist and shout. (twist and shout) 

C`mon, c`mon, c`mon, c`mon, baby, now, (come on baby) 

Come on and work it on out. (work it on out) 

You know you twist your little girl, (twist, little girl) 

You know you twist so fine. (twist so fine) 

Come on and twist a little closer, now, (twist a little closer) 

And let me know that you`re mine. (let me know you`re mine) 

Well, shake it, shake it, shake it, baby, now. (shake it up baby) 

Well, shake it, shake it, shake it, baby, now. (shake it up baby) 

Well, shake it, shake it, shake it, baby, now. (shake it up baby)   ",beatles,641
" Hallelujah I Love Her So
Let me tell you about a girl I know, 

She`s my baby and I love her so. 

Every morning when the sun comes up, 

She brings me coffee in my favorite cup. 

That`s why I know, yes I know, 

Hallelujah I just love her so. 

When I call her on the telephone, 

She says: baby, I`m all alone. 

By the time I count from one to four, 

She`ll be knocking on my door. 

In the evening when the sun goes down 

And there ain`t nobody else around, 

She kisses me and she holds me tight. 

She says: baby everything is alright. 

That`s why I know, that`s why I know 

Hallelujah I just love her so. 

Hallelujah I just love her so, 

Hallelujah I just love that chick so.   ",beatles,641
" I'll Be On My Way
The sun is fading away

That`s the end of the day

As the June light turns to moonlight

I`ll be on my way 

Just one kiss and I`ll go

Don`t hide the tears that don`t show

As the June light turns to moonlight

I`ll be on my way

To where the winds don`t blow

And golden rivers flow

This way will I go

They were right I was wrong

True love didn`t last long

As the June light turns to moonlight

I`ll be on my way hey

To where the winds don`t blow

And golden rivers flow

This way will I go

They were right I was wrong

True love didn`t last long

As the June light turns to moonlight

I`ll be on my way hey

I`ll be on my way oh

I`ll be on my way oh

I`ll be on my way...  ",beatles,641
" Yellow Submarine
In the town where I was born

Lived a man who sailed to sea

And he told us of his life

In the land of submarines



So we sailed up to the sun

Till we found the sea of green

And we lived beneath the waves

In our yellow submarine



We all live in a yellow submarine

Yellow submarine, yellow submarine

We all live in a yellow submarine

Yellow submarine, yellow submarine



And our friends are all on board

Many more of them live next door

And the band begins to play



We all live in a yellow submarine

Yellow submarine, yellow submarine

We all live in a yellow submarine

Yellow submarine, yellow submarine



[Full speed ahead, Mr. Parker, full speed ahead!

Full speed over here, sir!

Action station! Action station!

Aye, aye, sir, fire!

Heaven! Heaven!]



As we live a life of ease (A life of ease)

Everyone of us (Everyone of us) has all we need (all we need)

Sky of blue (Sky of blue) and sea of green (Sea of green)

In our yellow (In our yellow) submarine (Submarine, ha, ha)



We all live in a yellow submarine

Yellow submarine, yellow submarine

We all live in a yellow submarine

Yellow submarine, yellow submarine

We all live in a yellow submarine

Yellow submarine, yellow submarine

We all live in a yellow submarine

Yellow submarine, yellow submarine  ",beatles,641
" It's Only Love
I get high when I see you go by 

My oh my. 

When you sigh, my, my inside just flies, 

Butterflies 

Why am I so shy when I`m beside you? 

It`s only love and that is all, 

Why should I feel the way I do? 

It`s only love, and that is all, 

But it`s so hard loving you. 

Is it right that you and I should fight 

Ev`ry night? 

Just the sight of you makes nighttime bright, 

Very bright. 

Haven`t I the right to make it up girl? 

It`s only love and that is all, 

Why should I feel the way I do? 

It`s only love, and that is all 

But it`s so hard loving you 

Yes it`s so hard loving you, loving you.   ",beatles,641
" The Night Before
We said our goodbyes (on the night before),

Love was in your eyes

Now today I find, you have changed your mind,

Treat me like you did the night before.

Were you telling lies (on the night before)?

Was I so unwise (on the night before)?

When I held you near, you were so sincere,

Treat me like you did the night before.

Last night is the night I will remember you by,

When I think of things you did it makes me wanna cry.

We said our goodbyes (on the night before),

Love was in your eyes

Now today I find, you have changed your mind,

Treat me like you did the night before.

Last night is the I will remember you by,

When I think of things you did it makes me wanna cry.

Were you telling lies (on the night before)?

Was I so unwise (on the night before)?

When I held you near, you were so sincere,

Treat me like you did the night before.  ",beatles,641
" Red Sails In The Sunset
Red sails in the sunset 

Way out of the sea 

Oh carry my love one 

Home safely to me 

She sailed at the dawning 

Oh way out and blue 

Red sails in the sunset 

I`m counting on you 

Red sails in the sunset 

Way out of the sea 

Oh carry my love one 

Home safely to me 

Sweet wind we must borrow 

Make straight for the shore 

We`ll marry tomorrow 

And you`ll go sailing no more 

Red sails in the sunset 

Way out of the sea 

Oh carry my love one 

Home safely to me 

Sweet wind we must borrow 

Make straight for the shore 

We`ll marry tomorrow 

And she`ll go sailing no more 

Red sails at the sunset 

Way out of the sea 

Oh carry my love one 

Home safely to me 

Oh carry my love one 

Home safely to me   ",beatles,641
" Things We Said Today
You say you will love me if I have to go,

You'll be thinking of me, somehow I will know,

Someday when I'm lonely, wishing you weren't so far away,

Then I will remember things we said today.

You say you will be mine, girl, till the end of time,

These days such a girl seems so hard to find,

Someday when we're dreaming, deep in love,

Not a lot to say,

Then I will remember things we said today.

Me I'm just a lucky kind,

Love to hear you say that love is love,

And though we may be blind,

Love is here to stay.

And that's enough to make you mine girl,

Be the only one,

Love me all the time girl, we'll go on and on,

Someday when we're dreaming, deep in love,

Not a lot to say,

Then I will remember things we said today.

Me I'm just a lucky kind,

Love to hear you say that love is love,

And though we may be blind,

Love is hear to stay.

And that's enough to make you mine girl,

Be the only one,

Love me all the time girl, we'll go on and on,

Someday when we're dreaming, deep in love,

Not a lot to say,

Then I will remember things we said today.  ",beatles,641
" Drive My Car
Asked a girl what she wanted to be,

She said, baby can't you see?

I wanna be famous, a star of the screen,

But you can do something in between.



Baby, you can drive my car, yes I'm gonna be a star,

Baby, you can drive my car, and maybe I'll love you.



I told that girl that my prospects were good,

She said, baby it's understood,

Working for peanuts is all very fine,

But I can show you a better time.



Baby, you can drive my car, yes I'm gonna be a star,

Baby, you can drive my car, and maybe I'll love you.

Beep beep mm, beep beep yeh!



Baby, you can drive my car, yes I'm gonna be a star,

Baby, you can drive my car, and maybe I'll love you.



I told that girl I could start right away,

And she said, listen, babe, I've got something to say,

Got no car, and it's breaking my heart,

But I've found a driver, that's a start.



Baby, you can drive my car, yes I'm gonna be a star,

Baby, you can drive my car, and maybe I'll love you.

Beep beep mm, beep beep yeh!  ",beatles,641
" Old Brown Shoe
I want a love that`s right but right is only half of what`s wrong. 

I want a short haired girl who sometimes wears it twice as ong. 

Now I`m stepping out this old brown shoe, baby, I`m in love with you. 



I`m so glad you came here, it won`t be the same now, I`m telling you. 



You know you pick me up from where some try to drag me down 

And when I see your smile replace every thoughtless frown. 

Got me escaping from this zoo, baby, I`m in love with you. 

I`m so glad you came here, it won`t be the same now when I`m with you. 

If I grow up I`ll be a singer wearing rings on every finger. 

Not worrying what they or you say I`ll live and love and maybe someday 



Who knows, baby, you may comfort me. 

I may appear to be imperfect, my love is something you can`t reject. 

I`m changing faster than the weather if you and me should get together 



Who knows, baby, you may comfort me. 

That love of your, to miss that love is something I`d hate. 

I`ll make an early start, I`m making sure that I`m not late. 

For you sweet top lip I`m in the queue, baby, I`m in love ith you. 

I`m so glad you came here, it won`t be the same now when I`m with you. 



I`m so glad you came here, it won`t be the same now when I`m with you.   ",beatles,641
" There's A Place
There, there's a place,

Where I can go,

When I feel low,

When I feel blue,

And it's my mind,

And there's no time,

When I'm alone.

I think of you,

And things you do,

Go round my head,

The things you've said,

Like I love only you.

In my mind there's no sorrow,

Don't you know that it's so,

There'll be no sad tomorrow,

Don't you know that it's so.

There, there's a place,

Where I can go,

When I feel low,

When I feel blue,

And it's my mind,

And there's no time,

When I'm alone.

There, there's a place,

There's a place.  ",beatles,641
